ID_STG_PGT,VLR_PGT_FAT,DAT_VCT,COD_MDL,QTD_CLI_CAD_POS,QTD_PGT,ID_FNT_ITT,DES_TIP_PSS,DAT_RSS_FNT_ITT,DAT_INC_DBO
6602,37497,31052032,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6603,215858,27022025,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6604,342695,12062016,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6605,16899026,21062019,G01,117,228,67,F,2020-01-16,2020-01-17 17:50:42.746
6606,174179138,1032020,A01,1842,5354,67,F,2020-01-16,2020-01-17 17:50:42.746
6607,187773343,6052019,A01,3335,3876,67,F,2020-01-16,2020-01-17 17:50:42.746
6608,26482436,10092026,A01,950,2236,67,F,2020-01-16,2020-01-17 17:50:42.746
6609,350414075,25092019,B05,3328,3343,67,F,2020-01-16,2020-01-17 17:50:42.746
6610,384097133,28122018,B05,3600,3631,67,F,2020-01-16,2020-01-17 17:50:42.746
6611,62231861,7102019,B99,3203,3285,67,F,2020-01-16,2020-01-17 17:50:42.746
6612,34464928,7032018,A01,712,1042,67,F,2020-01-16,2020-01-17 17:50:42.746
6613,39532022,10102025,A01,1317,3295,67,F,2020-01-16,2020-01-17 17:50:42.746
6614,104987392,24012019,A04,2421,2545,67,F,2020-01-16,2020-01-17 17:50:42.746
6615,14019005,26112021,B05,218,218,67,F,2020-01-16,2020-01-17 17:50:42.746
6616,80900273,21012020,B05,876,879,67,F,2020-01-16,2020-01-17 17:50:42.746
6617,39760543,29112019,B99,1955,2000,67,F,2020-01-16,2020-01-17 17:50:42.746
6618,18134717,20042018,A04,120,199,67,F,2020-01-16,2020-01-17 17:50:42.746
6619,4953910,25032019,A99,812,858,67,F,2020-01-16,2020-01-17 17:50:42.746
6620,80900890,19072019,D01,1725,1815,67,F,2020-01-16,2020-01-17 17:50:42.746
6621,7865192,10102020,A04,206,246,67,F,2020-01-16,2020-01-17 17:50:42.746
6622,151449,27122024,A04,18,18,67,F,2020-01-16,2020-01-17 17:50:42.746
6623,1861076,2062019,A99,157,159,67,F,2020-01-16,2020-01-17 17:50:42.746
6624,16072808,9052021,B05,242,242,67,F,2020-01-16,2020-01-17 17:50:42.746
6625,414517,27042017,B99,23,39,67,F,2020-01-16,2020-01-17 17:50:42.746
6626,8334841,18052020,A04,125,126,67,F,2020-01-16,2020-01-17 17:50:42.746
6627,468932,13102023,A04,29,30,67,F,2020-01-16,2020-01-17 17:50:42.746
6628,36615085,13062020,B05,441,441,67,F,2020-01-16,2020-01-17 17:50:42.746
6629,6373048,22062020,A04,120,126,67,F,2020-01-16,2020-01-17 17:50:42.746
6630,15651053,5072021,B05,216,216,67,F,2020-01-16,2020-01-17 17:50:42.746
6631,56010293,8092019,B03,241,242,67,F,2020-01-16,2020-01-17 17:50:42.746
6632,42122830,11042019,B03,191,191,67,F,2020-01-16,2020-01-17 17:50:42.746
6633,9850921,3102021,B05,136,136,67,F,2020-01-16,2020-01-17 17:50:42.746
6634,21222291,10112026,A01,813,1773,67,F,2020-01-16,2020-01-17 17:50:42.746
6635,1054280,6052016,B99,70,102,67,F,2020-01-16,2020-01-17 17:50:42.746
6636,945360,9082018,B99,69,87,67,F,2020-01-16,2020-01-17 17:50:42.746
6637,4330152,1112018,B03,20,20,67,F,2020-01-16,2020-01-17 17:50:42.746
6638,19432325,5042021,B05,263,264,67,F,2020-01-16,2020-01-17 17:50:42.746
6639,91554,4022015,B99,13,14,67,F,2020-01-16,2020-01-17 17:50:42.746
6640,13607441,1062018,A01,126,176,67,F,2020-01-16,2020-01-17 17:50:42.746
6641,14258278,10112016,A04,53,75,67,F,2020-01-16,2020-01-17 17:50:42.746
6642,3201934,8052023,A04,134,145,67,F,2020-01-16,2020-01-17 17:50:42.746
6643,401918,3032018,B99,16,18,67,F,2020-01-16,2020-01-17 17:50:42.746
6644,1311696,27122016,B99,52,105,67,F,2020-01-16,2020-01-17 17:50:42.746
6645,15830880,23032020,A04,126,136,67,F,2020-01-16,2020-01-17 17:50:42.746
6646,212148,10092024,B05,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6647,748770,7062020,B99,35,35,67,F,2020-01-16,2020-01-17 17:50:42.746
6648,983846,14032019,A05,34,34,67,F,2020-01-16,2020-01-17 17:50:42.746
6649,32869577,19102019,G01,25,25,67,F,2020-01-16,2020-01-17 17:50:42.746
6650,357268,8072018,B99,25,28,67,F,2020-01-16,2020-01-17 17:50:42.746
6651,857437,6042020,B99,54,55,67,F,2020-01-16,2020-01-17 17:50:42.746
6652,360721,31012017,B99,18,26,67,F,2020-01-16,2020-01-17 17:50:42.746
6653,1602391,1022024,A04,127,131,67,F,2020-01-16,2020-01-17 17:50:42.746
6654,233045,13122016,B99,23,25,67,F,2020-01-16,2020-01-17 17:50:42.746
6655,3374473,28042018,A01,37,55,67,F,2020-01-16,2020-01-17 17:50:42.746
6656,2930908,18092018,B05,43,43,67,F,2020-01-16,2020-01-17 17:50:42.746
6657,1471720,2102017,A04,8,9,67,F,2020-01-16,2020-01-17 17:50:42.746
6658,808488,3042021,A04,18,18,67,F,2020-01-16,2020-01-17 17:50:42.746
6659,1453083,11092019,A05,58,58,67,F,2020-01-16,2020-01-17 17:50:42.746
6660,2035800,16112021,A01,43,46,67,F,2020-01-16,2020-01-17 17:50:42.746
6661,918089,22112023,B05,13,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6662,226945,29102020,B99,9,9,67,F,2020-01-16,2020-01-17 17:50:42.746
6663,1601952,18042023,B05,31,31,67,F,2020-01-16,2020-01-17 17:50:42.746
6664,741545,22072023,A01,10,29,67,F,2020-01-16,2020-01-17 17:50:42.746
6665,243266,13092023,A04,13,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6666,374606,4072020,B99,19,19,67,F,2020-01-16,2020-01-17 17:50:42.746
6667,930686,22062017,B99,15,27,67,F,2020-01-16,2020-01-17 17:50:42.746
6668,197848,4062017,A01,2,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6669,25235,25102028,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6670,40582,12102022,A04,7,7,67,F,2020-01-16,2020-01-17 17:50:42.746
6671,2346636,12092015,A01,10,11,67,F,2020-01-16,2020-01-17 17:50:42.746
6672,145112,17092020,A99,4,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6673,8468369,10112015,A04,25,30,67,F,2020-01-16,2020-01-17 17:50:42.746
6674,401047,27102023,B05,6,6,67,F,2020-01-16,2020-01-17 17:50:42.746
6675,524965,30092016,A01,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6676,92143,26102018,A01,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6677,22502,12052021,A05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6678,165910,9012021,B99,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6679,29727,2102018,A99,4,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6680,308742,10042018,B05,8,8,67,F,2020-01-16,2020-01-17 17:50:42.746
6681,18094,19092018,A99,4,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6682,22642,28082025,A04,8,8,67,F,2020-01-16,2020-01-17 17:50:42.746
6683,5754283,11022019,B01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6684,11394,9062020,A05,1,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6685,141341,3112024,B05,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6686,74545,23062015,B99,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6687,12249,12042021,B99,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6688,34417,14062018,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6689,265080,22082018,B03,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6690,32495,25022027,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6691,36914,23122020,A99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6692,9624277496,25062019,D01,111469,131160,67,F,2020-01-16,2020-01-17 17:50:42.746
6693,255303991,5072024,A01,3622,10228,67,F,2020-01-16,2020-01-17 17:50:42.746
6694,383178233,18072019,B05,3642,3662,67,F,2020-01-16,2020-01-17 17:50:42.746
6695,779238925,30092019,B05,6774,6823,67,F,2020-01-16,2020-01-17 17:50:42.746
6696,60893408,13092019,B99,3014,3095,67,F,2020-01-16,2020-01-17 17:50:42.746
6697,10136090272,1112019,D01,112559,136754,67,F,2020-01-16,2020-01-17 17:50:42.746
6698,1527750328,21082019,D01,23773,25588,67,F,2020-01-16,2020-01-17 17:50:42.746
6699,167139462,29042019,A01,2388,2807,67,F,2020-01-16,2020-01-17 17:50:42.746
6700,55618550,14112019,B99,2653,2717,67,F,2020-01-16,2020-01-17 17:50:42.746
6701,918991503,24112019,D01,3510,4217,67,F,2020-01-16,2020-01-17 17:50:42.746
6702,1947166,8082015,A04,30,34,67,F,2020-01-16,2020-01-17 17:50:42.746
6703,269817959,11122018,B05,2789,2792,67,F,2020-01-16,2020-01-17 17:50:42.746
6704,15374631,20092018,A04,136,214,67,F,2020-01-16,2020-01-17 17:50:42.746
6705,10638326,5102020,A04,263,288,67,F,2020-01-16,2020-01-17 17:50:42.746
6706,11311873,6012020,A05,505,506,67,F,2020-01-16,2020-01-17 17:50:42.746
6707,248654811,9022019,B05,2622,2624,67,F,2020-01-16,2020-01-17 17:50:42.746
6708,44574434,22032020,B05,509,510,67,F,2020-01-16,2020-01-17 17:50:42.746
6709,320531,17042018,B99,20,24,67,F,2020-01-16,2020-01-17 17:50:42.746
6710,2112168,30062016,B99,47,55,67,F,2020-01-16,2020-01-17 17:50:42.746
6711,185464,4062020,A99,8,8,67,F,2020-01-16,2020-01-17 17:50:42.746
6712,947039,28072023,A04,50,50,67,F,2020-01-16,2020-01-17 17:50:42.746
6713,1880736,27112019,A99,134,138,67,F,2020-01-16,2020-01-17 17:50:42.746
6714,3931041,11022019,A05,151,153,67,F,2020-01-16,2020-01-17 17:50:42.746
6715,6434036,6052020,A04,140,143,67,F,2020-01-16,2020-01-17 17:50:42.746
6716,1762767,4122022,B05,36,36,67,F,2020-01-16,2020-01-17 17:50:42.746
6717,29374651,18042019,G01,118,196,67,F,2020-01-16,2020-01-17 17:50:42.746
6718,5325479,8032022,A01,134,185,67,F,2020-01-16,2020-01-17 17:50:42.746
6719,6801216,15052016,A04,23,30,67,F,2020-01-16,2020-01-17 17:50:42.746
6720,4368820,23042020,A04,69,73,67,F,2020-01-16,2020-01-17 17:50:42.746
6721,15484430,20062015,A04,65,86,67,F,2020-01-16,2020-01-17 17:50:42.746
6722,2676021,8112016,A04,42,47,67,F,2020-01-16,2020-01-17 17:50:42.746
6723,226554,21112017,B99,21,28,67,F,2020-01-16,2020-01-17 17:50:42.746
6724,1119034,12042021,A01,23,26,67,F,2020-01-16,2020-01-17 17:50:42.746
6725,433086,15042023,A04,28,37,67,F,2020-01-16,2020-01-17 17:50:42.746
6726,510167,9032020,A99,15,15,67,F,2020-01-16,2020-01-17 17:50:42.746
6727,41220038,14122019,B03,163,164,67,F,2020-01-16,2020-01-17 17:50:42.746
6728,2160813,27112020,A01,36,37,67,F,2020-01-16,2020-01-17 17:50:42.746
6729,286152,12122018,A05,12,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6730,851820,17042019,A01,42,66,67,F,2020-01-16,2020-01-17 17:50:42.746
6731,5357021,28072016,A01,25,32,67,F,2020-01-16,2020-01-17 17:50:42.746
6732,215701,6062015,B99,7,7,67,F,2020-01-16,2020-01-17 17:50:42.746
6733,758186,5062015,B99,28,29,67,F,2020-01-16,2020-01-17 17:50:42.746
6734,62791,1082018,A99,8,9,67,F,2020-01-16,2020-01-17 17:50:42.746
6735,1617619,10062023,B05,27,27,67,F,2020-01-16,2020-01-17 17:50:42.746
6736,2095715,4042020,A04,42,43,67,F,2020-01-16,2020-01-17 17:50:42.746
6737,520749,12052022,A04,38,41,67,F,2020-01-16,2020-01-17 17:50:42.746
6738,6791,13042022,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6739,767535,25042021,A04,31,31,67,F,2020-01-16,2020-01-17 17:50:42.746
6740,377836,20062015,B99,18,28,67,F,2020-01-16,2020-01-17 17:50:42.746
6741,520113,18042017,B99,13,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6742,13652423,8052015,A01,33,67,67,F,2020-01-16,2020-01-17 17:50:42.746
6743,201674,17042021,A01,11,20,67,F,2020-01-16,2020-01-17 17:50:42.746
6744,14389,8102021,B99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6745,114918,17062023,A01,11,20,67,F,2020-01-16,2020-01-17 17:50:42.746
6746,2289856,12042023,B05,45,45,67,F,2020-01-16,2020-01-17 17:50:42.746
6747,2912477,2072015,A04,10,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6748,1367703,22092020,A01,11,31,67,F,2020-01-16,2020-01-17 17:50:42.746
6749,122910,6032017,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6750,179351,17112016,B99,10,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6751,245080,4082018,B99,25,26,67,F,2020-01-16,2020-01-17 17:50:42.746
6752,245549,12042018,B05,6,6,67,F,2020-01-16,2020-01-17 17:50:42.746
6753,158816,5122018,A05,10,10,67,F,2020-01-16,2020-01-17 17:50:42.746
6754,5931,9072024,A04,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6755,228698,6062024,B05,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6756,10574,24122020,A99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6757,18476,15012025,A04,2,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6758,1149226,5052018,B03,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6759,72947,3092025,A01,7,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6760,17795,13012025,A04,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6761,74409,6052018,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6762,2090855,19072019,B07,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6763,289283,24122023,B05,6,6,67,F,2020-01-16,2020-01-17 17:50:42.746
6764,40258,30072019,B06,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6765,21109,10072018,A99,5,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6766,4191586,30042019,B07,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6767,30698,25072018,A99,5,7,67,F,2020-01-16,2020-01-17 17:50:42.746
6768,29006,16052018,B03,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6769,139701,11122018,B07,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6770,279390,19032020,A01,2,6,67,F,2020-01-16,2020-01-17 17:50:42.746
6771,11445,25082020,A99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6772,35947,5052020,A05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6773,24985,24072025,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6774,29693,3032018,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6775,5426,9032024,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6776,11012,12112021,A05,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6777,47166032,1052026,A01,904,2609,67,F,2020-01-16,2020-01-17 17:50:42.746
6778,727989943,5052019,A01,8992,18687,67,F,2020-01-16,2020-01-17 17:50:42.746
6779,954809227,7082024,A01,26761,49348,67,F,2020-01-16,2020-01-17 17:50:42.746
6780,9882310,11092019,A01,259,301,67,F,2020-01-16,2020-01-17 17:50:42.746
6781,657222925,26112019,A04,27673,32953,67,F,2020-01-16,2020-01-17 17:50:42.746
6782,346965316,27122018,A04,16620,19088,67,F,2020-01-16,2020-01-17 17:50:42.746
6783,259678998,15062019,B05,2738,2742,67,F,2020-01-16,2020-01-17 17:50:42.746
6784,46954922,2122019,B99,2293,2336,67,F,2020-01-16,2020-01-17 17:50:42.746
6785,83895602,5112019,B99,4050,4143,67,F,2020-01-16,2020-01-17 17:50:42.746
6786,72125538,12082019,B99,3642,3733,67,F,2020-01-16,2020-01-17 17:50:42.746
6787,50945838,16012019,B99,2687,2729,67,F,2020-01-16,2020-01-17 17:50:42.746
6788,47478799,21072019,B99,2310,2350,67,F,2020-01-16,2020-01-17 17:50:42.746
6789,11125501151,20092019,D01,87711,104776,67,F,2020-01-16,2020-01-17 17:50:42.746
6790,33629557,10052026,A01,1125,2851,67,F,2020-01-16,2020-01-17 17:50:42.746
6791,11870082,28082020,A01,337,616,67,F,2020-01-16,2020-01-17 17:50:42.746
6792,296139054,7042018,A04,4734,7967,67,F,2020-01-16,2020-01-17 17:50:42.746
6793,2546583,8112022,A04,118,129,67,F,2020-01-16,2020-01-17 17:50:42.746
6794,266251825,6022019,B05,2583,2592,67,F,2020-01-16,2020-01-17 17:50:42.746
6795,300736025,22122019,B05,3081,3088,67,F,2020-01-16,2020-01-17 17:50:42.746
6796,98806825,2052020,A01,1146,1464,67,F,2020-01-16,2020-01-17 17:50:42.746
6797,31222601,18112019,A01,702,796,67,F,2020-01-16,2020-01-17 17:50:42.746
6798,43912718,20032020,A01,1263,2228,67,F,2020-01-16,2020-01-17 17:50:42.746
6799,34372465,30062022,A01,921,3556,67,F,2020-01-16,2020-01-17 17:50:42.746
6800,439021,31032026,A01,37,39,67,F,2020-01-16,2020-01-17 17:50:42.746
6801,3992646,5102021,A04,148,155,67,F,2020-01-16,2020-01-17 17:50:42.746
6802,31196753,5102018,A04,499,563,67,F,2020-01-16,2020-01-17 17:50:42.746
6803,858146,28072026,A01,101,150,67,F,2020-01-16,2020-01-17 17:50:42.746
6804,9667857,2122021,B05,126,127,67,F,2020-01-16,2020-01-17 17:50:42.746
6805,28247640,25072020,B05,350,350,67,F,2020-01-16,2020-01-17 17:50:42.746
6806,5103849,3052021,A04,152,156,67,F,2020-01-16,2020-01-17 17:50:42.746
6807,42629418,23072019,B03,158,159,67,F,2020-01-16,2020-01-17 17:50:42.746
6808,5654653,8052022,B05,103,103,67,F,2020-01-16,2020-01-17 17:50:42.746
6809,243217,5052018,B05,7,7,67,F,2020-01-16,2020-01-17 17:50:42.746
6810,3227777,7042017,B99,157,264,67,F,2020-01-16,2020-01-17 17:50:42.746
6811,5240046,6052019,A05,213,215,67,F,2020-01-16,2020-01-17 17:50:42.746
6812,5648373,14102019,A05,210,212,67,F,2020-01-16,2020-01-17 17:50:42.746
6813,28800594,2062020,B05,309,310,67,F,2020-01-16,2020-01-17 17:50:42.746
6814,15870987,22112021,B05,228,229,67,F,2020-01-16,2020-01-17 17:50:42.746
6815,17019,6052018,A99,4,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6816,96669,24062017,B99,11,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6817,39404908,17042020,B05,442,442,67,F,2020-01-16,2020-01-17 17:50:42.746
6818,18004420,6122019,G01,57,104,67,F,2020-01-16,2020-01-17 17:50:42.746
6819,264032471,28102019,B03,882,891,67,F,2020-01-16,2020-01-17 17:50:42.746
6820,17998287,7022021,B05,253,253,67,F,2020-01-16,2020-01-17 17:50:42.746
6821,5126426,10042021,A04,174,208,67,F,2020-01-16,2020-01-17 17:50:42.746
6822,71270837,30072019,G01,132,200,67,F,2020-01-16,2020-01-17 17:50:42.746
6823,1318832,12032021,A01,25,27,67,F,2020-01-16,2020-01-17 17:50:42.746
6824,2142150,30082027,A01,133,255,67,F,2020-01-16,2020-01-17 17:50:42.746
6825,181088,3072024,B05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6826,1711091,14112019,A99,175,178,67,F,2020-01-16,2020-01-17 17:50:42.746
6827,6109552,30082021,A04,140,143,67,F,2020-01-16,2020-01-17 17:50:42.746
6828,428012,4042022,A01,13,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6829,3989743,28102017,A01,30,41,67,F,2020-01-16,2020-01-17 17:50:42.746
6830,1293884,18012022,A04,30,30,67,F,2020-01-16,2020-01-17 17:50:42.746
6831,780633,26112018,A99,162,176,67,F,2020-01-16,2020-01-17 17:50:42.746
6832,3112697,4042022,A04,114,116,67,F,2020-01-16,2020-01-17 17:50:42.746
6833,748872,8062020,B99,41,42,67,F,2020-01-16,2020-01-17 17:50:42.746
6834,742567,31032022,A04,53,54,67,F,2020-01-16,2020-01-17 17:50:42.746
6835,2544071,3122020,A04,86,86,67,F,2020-01-16,2020-01-17 17:50:42.746
6836,542223,31082022,A04,46,47,67,F,2020-01-16,2020-01-17 17:50:42.746
6837,210408,26072023,A01,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6838,459853,1102015,B99,45,53,67,F,2020-01-16,2020-01-17 17:50:42.746
6839,217811,3052023,A01,11,19,67,F,2020-01-16,2020-01-17 17:50:42.746
6840,1707182,18092019,A05,63,64,67,F,2020-01-16,2020-01-17 17:50:42.746
6841,479095,3062021,A04,15,15,67,F,2020-01-16,2020-01-17 17:50:42.746
6842,3832848,25072019,C01,64,67,67,F,2020-01-16,2020-01-17 17:50:42.746
6843,183154,3072017,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6844,2101918,11052023,B05,35,35,67,F,2020-01-16,2020-01-17 17:50:42.746
6845,48844,31012027,A01,8,8,67,F,2020-01-16,2020-01-17 17:50:42.746
6846,195911,30052015,B99,13,16,67,F,2020-01-16,2020-01-17 17:50:42.746
6847,1412008,4072020,A04,35,35,67,F,2020-01-16,2020-01-17 17:50:42.746
6848,23657398,8062019,G01,32,38,67,F,2020-01-16,2020-01-17 17:50:42.746
6849,46040,17062021,B99,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6850,13548,17022015,B99,6,6,67,F,2020-01-16,2020-01-17 17:50:42.746
6851,90912,18082020,A99,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6852,107233,19012023,A01,2,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6853,20000,28062021,D01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6854,1531204,22042020,A01,11,31,67,F,2020-01-16,2020-01-17 17:50:42.746
6855,1227165,22022021,A01,12,32,67,F,2020-01-16,2020-01-17 17:50:42.746
6856,27528,1062021,A05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6857,284668,18072023,A04,10,10,67,F,2020-01-16,2020-01-17 17:50:42.746
6858,5604,29042023,A04,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6859,237721,18062019,B06,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6860,136245,31102016,A04,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
6861,109603,3022024,B05,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
6862,57277,10122017,B05,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6863,54878,5022020,D01,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
6864,16579,25012030,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6865,3071,27052021,B99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6866,126736,21072025,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6867,9848,1062020,G01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6868,269692444,5032024,A01,3805,10760,67,F,2020-01-16,2020-01-17 17:50:42.746
6869,68733883,20012020,A01,2114,3628,67,F,2020-01-16,2020-01-17 17:50:42.746
6870,248326394,20122019,A01,7078,11916,67,F,2020-01-16,2020-01-17 17:50:42.746
6871,63143631,14072019,A04,2427,2572,67,F,2020-01-16,2020-01-17 17:50:42.746
6872,466279524,27022019,A04,18176,21337,67,F,2020-01-16,2020-01-17 17:50:42.746
6873,11037675,29102018,A04,122,134,67,F,2020-01-16,2020-01-17 17:50:42.746
6874,2004903,24122019,A99,228,237,67,F,2020-01-16,2020-01-17 17:50:42.746
6875,146176296,15092019,B99,6653,6851,67,F,2020-01-16,2020-01-17 17:50:42.746
6876,42830202,19042019,B99,2208,2254,67,F,2020-01-16,2020-01-17 17:50:42.746
6877,9968744901,25022019,D01,116448,132652,67,F,2020-01-16,2020-01-17 17:50:42.746
6878,4186033,12032019,A99,395,413,67,F,2020-01-16,2020-01-17 17:50:42.746
6879,31792666,3072019,A01,890,1111,67,F,2020-01-16,2020-01-17 17:50:42.746
6884,57564146,20122017,A01,462,617,67,F,2020-01-16,2020-01-17 17:50:42.746
6885,30974344,9082019,B03,123,123,67,F,2020-01-16,2020-01-17 17:50:42.746
6886,6091125,26082019,A99,1029,1082,67,F,2020-01-16,2020-01-17 17:50:42.746
6887,46349225,17022019,A04,1625,1740,67,F,2020-01-16,2020-01-17 17:50:42.746
6888,3847377,8042021,A04,149,158,67,F,2020-01-16,2020-01-17 17:50:42.746
6889,2498397,22022023,A04,104,108,67,F,2020-01-16,2020-01-17 17:50:42.746
6890,2274270,14022020,B99,119,120,67,F,2020-01-16,2020-01-17 17:50:42.746
6891,9706332,27012022,B05,144,144,67,F,2020-01-16,2020-01-17 17:50:42.746
6892,59299345,17062019,B03,226,231,67,F,2020-01-16,2020-01-17 17:50:42.746
6893,54233283,18022019,B03,224,224,67,F,2020-01-16,2020-01-17 17:50:42.746
6894,6935674,16102018,B05,95,95,67,F,2020-01-16,2020-01-17 17:50:42.746
6895,30984898,3032019,B03,134,138,67,F,2020-01-16,2020-01-17 17:50:42.746
6896,31637322,18062020,B05,388,389,67,F,2020-01-16,2020-01-17 17:50:42.746
6897,2616726,30012019,A99,133,137,67,F,2020-01-16,2020-01-17 17:50:42.746
6898,40555108,14062019,B03,154,155,67,F,2020-01-16,2020-01-17 17:50:42.746
6899,1930759,1122017,B99,132,203,67,F,2020-01-16,2020-01-17 17:50:42.746
6900,20530376,5112015,A04,64,74,67,F,2020-01-16,2020-01-17 17:50:42.746
6901,2516799,7012023,B05,47,47,67,F,2020-01-16,2020-01-17 17:50:42.746
6902,347540,21122018,A05,14,14,67,F,2020-01-16,2020-01-17 17:50:42.746
6903,831350,28072018,B05,13,13,67,F,2020-01-16,2020-01-17 17:50:42.746
6904,1907153,28072022,A04,75,80,67,F,2020-01-16,2020-01-17 17:50:42.746
6905,1780178,29122021,A04,37,37,67,F,2020-01-16,2020-01-17 17:50:42.746
6906,9344,13052021,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
6907,5697078,8082020,A01,78,128,67,F,2020-01-16,2020-01-17 17:50:42.746
6908,16023640,6092019,G01,86,128,67,F,2020-01-16,2020-01-17 17:50:42.746
6909,2784486,7122018,B99,140,220,67,F,2020-01-16,2020-01-17 17:50:42.746
6910,306694,12052018,B99,18,19,67,F,2020-01-16,2020-01-17 17:50:42.746
6911,23350027,1102019,G01,65,84,67,F,2020-01-16,2020-01-17 17:50:42.746
6912,4661180,11052019,G01,23,26,67,F,2020-01-16,2020-01-17 17:50:42.746
6913,325124,27042016,B99,12,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6914,145492,14072020,A99,5,5,67,F,2020-01-16,2020-01-17 17:50:42.746
6915,3066036,1102018,B05,44,45,67,F,2020-01-16,2020-01-17 17:50:42.746
6916,549127,28072018,B99,31,42,67,F,2020-01-16,2020-01-17 17:50:42.746
6917,888651,5072020,B99,51,51,67,F,2020-01-16,2020-01-17 17:50:42.746
6918,72947,3102024,A01,7,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6919,191565,11032024,A01,11,12,67,F,2020-01-16,2020-01-17 17:50:42.746
6920,926017,23012021,A04,25,25,67,F,2020-01-16,2020-01-17 17:50:42.746
6921,90567,12082020,A01,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
